ClassId;Dependencies;tryStatement;ifStatement;forStatement;enhancedForStatement/* foreach */;doStatement;	whileStatement;switchCase;switchStatement;catchClause;totalBranches;numOfStatements;FieldDeclaration;synchronizedStatement;methodDeclaration;privateMethod;publicMethod;staticMethod;anonymousClassDeclaration;nbMemberClasses;nbStringParams;nbPrimitiveParams;		nbOtherTypesParams;nbOtherTypesParamsLibrary
com.google.common.util.concurrent.ListenableFutureTask;4;0;0;0;0;0;0;0;0;0;0;6;1;0;6;0;3;2;0;0;0;0;8;6;0;0;0;0;0;0;0;0;0;0;0;0;
com.google.common.io.CountingOutputStream;2;0;0;0;0;0;0;0;0;0;0;7;1;0;5;0;5;0;0;0;0;3;2;2;0;0;0;0;0;0;0;0;0;0;0;0;
com.google.common.io.MultiInputStream;2;1;10;0;0;0;0;0;0;0;10;32;2;0;8;1;7;0;0;0;0;3;2;2;0;2;0;0;0;0;0;0;0;0;0;0;
com.google.common.collect.SparseImmutableTable;3;0;1;1;4;0;0;0;0;0;6;26;4;0;6;0;3;0;0;0;0;2;3;0;0;2;0;0;0;0;0;0;0;0;0;0;
com.google.common.base.FinalizableWeakReference;2;0;0;0;0;0;0;0;0;0;0;2;0;0;1;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;
com.google.common.collect.SortedIterables;3;0;3;0;0;0;0;0;0;0;3;11;0;0;3;1;2;2;0;0;0;0;3;3;0;1;0;0;0;0;0;0;0;0;0;0;
com.google.common.util.concurrent.FakeTimeLimiter;4;0;0;0;0;0;0;0;0;0;0;6;0;0;2;0;2;0;0;0;0;3;5;4;0;0;0;0;0;0;0;0;0;0;0;0;
com.google.common.collect.AbstractRangeSet;4;0;3;0;3;0;0;0;0;0;6;22;0;0;14;0;13;0;0;0;0;0;9;1;0;2;0;0;0;0;0;0;0;0;0;0;
com.google.common.base.Present;5;0;1;0;0;0;0;0;0;0;1;17;2;0;12;0;11;0;0;0;0;0;6;1;0;1;0;0;0;0;0;0;0;0;0;0;
com.google.common.io.MultiReader;1;1;6;0;0;0;1;0;0;0;7;23;2;0;6;1;4;0;0;0;0;4;1;1;0;3;0;0;0;0;0;0;0;0;0;0;
com.google.common.base.VerifyException;0;0;0;0;0;0;0;0;0;0;0;1;0;0;2;0;2;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
com.google.common.io.LittleEndianDataInputStream;2;0;2;0;0;0;0;0;0;0;2;24;0;0;17;1;16;0;0;0;0;3;3;3;0;1;0;0;0;0;0;0;0;0;0;0;
com.google.common.collect.ForwardingCollection;5;0;1;0;0;0;1;0;0;0;2;28;0;0;26;0;13;0;0;0;0;0;15;14;0;2;0;0;0;0;0;0;0;0;0;0;
com.google.common.escape.Platform;0;0;0;0;0;0;0;0;0;0;0;2;1;0;3;1;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
com.google.common.util.concurrent.Runnables;0;0;0;0;0;0;0;0;0;0;0;1;1;0;3;1;2;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
com.google.common.collect.NullsFirstOrdering;3;0;5;0;0;0;0;0;0;0;5;18;2;0;8;0;7;0;0;0;0;0;4;1;0;1;0;0;0;0;0;0;0;0;0;0;
com.google.common.eventbus.AsyncEventBus;5;0;1;0;0;0;1;0;0;0;2;15;2;0;7;0;4;0;1;0;1;0;8;5;0;2;0;0;0;0;0;0;0;0;0;0;
com.google.common.base.FunctionalEquivalence;4;0;2;0;0;0;0;0;0;0;2;11;3;0;6;0;3;0;0;0;0;0;6;1;0;1;0;0;0;0;0;0;0;0;0;0;
com.google.common.collect.LinkedHashMultiset;3;0;0;0;0;0;0;0;0;0;0;11;1;0;7;4;3;3;0;0;0;2;3;3;0;0;0;0;0;0;0;0;0;0;0;0;
com.google.common.collect.AbstractListMultimap;5;0;0;0;0;0;0;0;0;0;0;8;1;0;9;0;6;0;0;0;0;0;8;4;0;0;0;0;0;0;0;0;0;0;0;0;
