ClassId;Dependencies;tryStatement;ifStatement;forStatement;enhancedForStatement/* foreach */;doStatement;whileStatement;switchCase;switchStatement;catchClause;totalBranches;numOfStatements;FieldDeclaration;synchronizedStatement;methodDeclaration;privateMethod;publicMethod;staticMethod;anonymousClassDeclaration;nbMemberClasses;nbStringParams;nbPrimitiveParams;nbOtherTypesParams;nbOtherTypesParamsLibrary;parameterizedTypeParam;arrayTypeParam;javaImports;trowStatement;NestedBlocks;MaxDepth
com.puppycrawl.tools.checkstyle.api.Comment;1;0;0;0;0;0;0;0;0;0;0;13;5;0;8;0;8;0;0;0;0;7;1;1;0;1;0;0;0;0;
Overlapping;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;0;4;0;0;0;0;0;0;0;0;0;0;0;0;0;
com.puppycrawl.tools.checkstyle.indentation.InputValidClassDefIndent;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;0;0;
com.puppycrawl.tools.checkstyle.coding.InputRequireThis;0;1;0;0;0;0;0;0;0;1;1;12;2;0;4;0;0;0;0;1;0;1;0;0;0;0;1;0;0;1;
com.puppycrawl.tools.checkstyle.checks.TrailingCommentCheck;2;1;8;0;1;0;0;0;0;1;10;29;2;0;6;1;5;0;0;0;1;0;3;3;0;0;10;2;1;5;
com.puppycrawl.tools.checkstyle.checks.coding.InnerAssignmentCheckTest;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;1;0;0;0;0;0;0;0;0;0;4;0;0;0;
InputConstantNames;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;
com.puppycrawl.tools.checkstyle.checks.sizes.MethodCountCheckInput;0;0;0;0;0;0;0;0;0;0;0;0;0;0;25;5;10;0;0;1;0;0;0;0;0;0;0;0;0;0;
com.puppycrawl.tools.checkstyle.InputScopeAnonInner;1;0;0;0;0;0;0;0;0;0;0;5;2;0;5;0;4;0;3;0;0;0;2;2;0;0;3;0;0;0;
com.puppycrawl.tools.checkstyle.checks.javadoc.Input_02;0;1;0;0;0;0;0;0;0;1;1;6;0;0;4;1;1;1;0;2;2;0;0;0;0;0;0;2;0;1;
com.puppycrawl.tools.checkstyle.checks.javadoc.Input_03;0;1;0;0;0;0;0;0;0;1;1;6;0;0;4;1;1;1;0;2;2;0;0;0;0;0;0;2;0;1;
com.puppycrawl.tools.checkstyle.checks.javadoc.Input_01;0;1;0;0;0;0;0;0;0;1;1;6;0;0;4;1;1;1;0;2;2;0;0;0;0;0;0;2;0;1;
com.puppycrawl.tools.checkstyle.checks.metrics.JavaNCSSCheck;1;0;10;0;1;0;0;8;1;0;19;44;8;0;14;3;11;0;0;1;0;3;7;7;0;0;4;0;3;3;
com.puppycrawl.tools.checkstyle.coding.InputEqualsAvoidNullOutter;1;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;1;0;0;1;0;0;1;1;0;0;0;0;0;0;
com.puppycrawl.tools.checkstyle.coding.NoSuperClone;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;
com.puppycrawl.tools.checkstyle.indentation.InputValidBinaryOpIndent;0;0;7;0;0;0;0;0;0;0;7;15;0;0;2;1;1;0;0;0;0;0;0;0;0;0;0;0;0;1;
com.puppycrawl.tools.checkstyle.checks.imports.IllegalImportCheck;2;0;3;0;1;0;0;0;0;0;4;12;1;0;5;1;4;0;0;0;1;0;2;2;0;1;4;0;1;2;
